market_id,snapshot_at_utc,event_id,event_start_time_utc,home_team_name,away_team_name,market_type,total_volume,market_status,in_play,H_selection_id,A_selection_id,D_selection_id,H_back_odds_l1,H_back_size_l1,H_back_odds_l2,H_back_size_l2,H_back_odds_l3,H_back_size_l3,A_back_odds_l1,A_back_size_l1,A_back_odds_l2,A_back_size_l2,A_back_odds_l3,A_back_size_l3,D_back_odds_l1,D_back_size_l1,D_back_odds_l2,D_back_size_l2,D_back_odds_l3,D_back_size_l3
1.253524155,2026-02-07T09:04:30.310656+00:00,35215487,2026-02-07T08:30:00+00:00,Melbourne Victory (W),Newcastle Jets (W),MATCH_ODDS,2421.37,OPEN,True,8839001,8839000,58805,2.34,17.08,2.32,16.14,2.28,14.76,3.05,24,3,51.89,2.98,10.94,3.65,10,3.55,129.74,3.45,16.17
1.253524155,2026-02-07T09:05:30.587733+00:00,35215487,2026-02-07T08:30:00+00:00,Melbourne Victory (W),Newcastle Jets (W),MATCH_ODDS,3526.62,OPEN,True,8839001,8839000,58805,2.4,21.42,2.36,27.4,2.32,20.97,2.88,15.95,2.84,49.71,2.82,106.45,3.65,62.7,3.5,19.16,3.4,10.63
1.253524155,2026-02-07T09:06:30.914486+00:00,35215487,2026-02-07T08:30:00+00:00,Melbourne Victory (W),Newcastle Jets (W),MATCH_ODDS,3891.24,OPEN,True,8839001,8839000,58805,2.18,98.58,2.16,50.98,2.14,33.81,3.15,13,3.1,79.82,3.05,17.34,3.75,45.7,3.7,58.23,3.65,30.41
1.253524155,2026-02-07T09:07:31.227217+00:00,35215487,2026-02-07T08:30:00+00:00,Melbourne Victory (W),Newcastle Jets (W),MATCH_ODDS,3649.24,OPEN,True,8839001,8839000,58805,2.3,17.78,2.28,34.63,2.26,22.4,2.98,58.26,2.86,46.92,2.84,99.94,3.7,52.98,3.65,26.41,3.6,13.6
1.253524155,2026-02-07T09:08:31.543265+00:00,35215487,2026-02-07T08:30:00+00:00,Melbourne Victory (W),Newcastle Jets (W),MATCH_ODDS,4010.64,OPEN,True,8839001,8839000,58805,2.14,11.41,2.12,214.9,2.1,10.16,3.2,36.07,3.15,13,3.1,13.26,3.75,24.77,3.65,11.25,3.6,72.66
1.253524155,2026-02-07T09:09:31.888260+00:00,35215487,2026-02-07T08:30:00+00:00,Melbourne Victory (W),Newcastle Jets (W),MATCH_ODDS,4068.64,OPEN,True,8839001,8839000,58805,2.2,50.57,2.16,40.15,2.14,37.98,3.25,27.95,3.2,19.07,3.15,13,3.6,74.83,3.55,43,3.45,16.17
1.253524155,2026-02-07T09:10:32.218245+00:00,35215487,2026-02-07T08:30:00+00:00,Melbourne Victory (W),Newcastle Jets (W),MATCH_ODDS,4157.56,OPEN,True,8839001,8839000,58805,2.26,11.84,2.2,31.62,2.16,14.94,3.3,13.69,3.2,22.2,3.15,16.06,3.4,85.96,3.3,208.42,3.25,17.61
1.253524155,2026-02-07T09:11:32.537145+00:00,35215487,2026-02-07T08:30:00+00:00,Melbourne Victory (W),Newcastle Jets (W),MATCH_ODDS,4225.79,OPEN,True,8839001,8839000,58805,2.26,17.53,2.24,15.69,2.14,17.95,3.2,26.13,3.15,16.08,3.1,54.84,3.45,76.47,3.4,26.07,3.35,204.99
1.253524155,2026-02-07T09:12:32.850717+00:00,35215487,2026-02-07T08:30:00+00:00,Melbourne Victory (W),Newcastle Jets (W),MATCH_ODDS,4372.99,OPEN,True,8839001,8839000,58805,2.32,28.9,2.3,103.79,2.28,38.08,3.2,19.47,3.05,15.34,3,67.91,3.4,15.42,3.35,87.3,3.25,235.21
1.253524155,2026-02-07T09:13:33.190055+00:00,35215487,2026-02-07T08:30:00+00:00,Melbourne Victory (W),Newcastle Jets (W),MATCH_ODDS,4378.07,OPEN,True,8839001,8839000,58805,2.32,29.9,2.28,13,2.26,22.68,3.15,34.45,3.05,23.34,2.98,19.08,3.4,89.26,3.3,11.14,3.2,11.2
1.253524155,2026-02-07T09:14:33.518459+00:00,35215487,2026-02-07T08:30:00+00:00,Melbourne Victory (W),Newcastle Jets (W),MATCH_ODDS,4374.27,OPEN,True,8839001,8839000,58805,2.32,90.66,2.3,96.18,2.28,28.82,3.15,13.95,3.05,38.46,3,63.11,3.4,89.26,3.35,11.71,3.25,11.2
1.253524155,2026-02-07T09:15:33.851484+00:00,35215487,2026-02-07T08:30:00+00:00,Melbourne Victory (W),Newcastle Jets (W),MATCH_ODDS,4450.48,OPEN,True,8839001,8839000,58805,2.2,32.78,2.16,17.57,2,44,3.5,12.69,3.45,51.48,3.35,22.17,3.35,77.34,3.3,29.84,3.2,237.86
1.253524155,2026-02-07T09:16:34.197152+00:00,35215487,2026-02-07T08:30:00+00:00,Melbourne Victory (W),Newcastle Jets (W),MATCH_ODDS,4446.53,OPEN,True,8839001,8839000,58805,2.24,15.51,2.18,12.71,2.16,21.93,3.45,64.34,3.35,70.58,3.3,23.43,3.3,108.34,3.2,237.86,3.1,11.11
1.253524155,2026-02-07T09:17:34.512124+00:00,35215487,2026-02-07T08:30:00+00:00,Melbourne Victory (W),Newcastle Jets (W),MATCH_ODDS,4484.15,OPEN,True,8839001,8839000,58805,2.08,138.3,2,13.06,1.96,108.09,3.5,11.46,3.45,49.79,3.3,12.85,3.3,77.56,2.94,10.48,2.86,23.5
1.253524155,2026-02-07T09:18:34.822064+00:00,35215487,2026-02-07T08:30:00+00:00,Melbourne Victory (W),Newcastle Jets (W),MATCH_ODDS,4484.15,OPEN,True,8839001,8839000,58805,1.55,48.23,1.52,54.17,1.5,116.01,3.5,11.46,3.45,49.79,3.3,12,3.35,77.3,3.3,16.8,3.15,18.02
1.253524155,2026-02-07T09:19:35.142198+00:00,35215487,2026-02-07T08:30:00+00:00,Melbourne Victory (W),Newcastle Jets (W),MATCH_ODDS,4898.65,OPEN,True,8839001,8839000,58805,2.08,14.55,2.04,54,2.02,16.86,3.6,14.57,3.55,14,3.5,10,3.35,66,3.25,104,3.15,80.66
1.253524155,2026-02-07T09:20:35.479960+00:00,35215487,2026-02-07T08:30:00+00:00,Melbourne Victory (W),Newcastle Jets (W),MATCH_ODDS,5190.94,OPEN,True,8839001,8839000,58805,2.18,23.52,2.16,102.96,2.14,21.51,3.7,49.32,3.65,62.93,3.55,25,3.3,84.3,3.25,10.49,3.1,246.16
1.253524155,2026-02-07T09:21:35.858146+00:00,35215487,2026-02-07T08:30:00+00:00,Melbourne Victory (W),Newcastle Jets (W),MATCH_ODDS,5194.29,OPEN,True,8839001,8839000,58805,2.18,121.49,2.14,33.85,2.1,258.53,3.75,26.03,3.7,54.32,3.65,23.28,3.25,17.49,3.1,246.16,3,23.44
1.253524155,2026-02-07T09:22:36.198905+00:00,35215487,2026-02-07T08:30:00+00:00,Melbourne Victory (W),Newcastle Jets (W),MATCH_ODDS,5404.32,OPEN,True,8839001,8839000,58805,2.14,13.34,2.12,65.3,2.08,121.59,3.9,83.99,3.85,10,3.8,25.57,3.15,358.39,3.1,244.32,3,14.19
1.253524155,2026-02-07T09:23:36.511312+00:00,35215487,2026-02-07T08:30:00+00:00,Melbourne Victory (W),Newcastle Jets (W),MATCH_ODDS,5746.98,OPEN,True,8839001,8839000,58805,2.04,76.78,2.02,124.87,2,65.39,4.2,36.66,4.1,24.13,4,51.14,3.2,111.56,3.15,301.07,3.05,14.98
1.253524155,2026-02-07T09:24:36.817691+00:00,35215487,2026-02-07T08:30:00+00:00,Melbourne Victory (W),Newcastle Jets (W),MATCH_ODDS,5901.05,OPEN,True,8839001,8839000,58805,2.04,71.01,2,13,1.98,125.87,4.3,96.62,4.2,26.09,4.1,30.08,3.3,68.3,3.25,37,3.2,262.75
1.253524155,2026-02-07T09:25:37.151709+00:00,35215487,2026-02-07T08:30:00+00:00,Melbourne Victory (W),Newcastle Jets (W),MATCH_ODDS,5996.89,OPEN,True,8839001,8839000,58805,2,21.7,1.99,110.86,1.97,15.63,4.5,36.05,4.4,46.09,4.3,15.74,3.3,105.78,3.25,249.57,3.2,20.41
1.253524155,2026-02-07T09:26:37.476477+00:00,35215487,2026-02-07T08:30:00+00:00,Melbourne Victory (W),Newcastle Jets (W),MATCH_ODDS,6121.78,OPEN,True,8839001,8839000,58805,2,93.1,1.97,11.07,1.95,125.71,4.6,21.06,4.5,18.64,4.4,44.91,3.5,58.24,3.35,31.23,3.3,51.52
1.253524155,2026-02-07T09:27:37.797377+00:00,35215487,2026-02-07T08:30:00+00:00,Melbourne Victory (W),Newcastle Jets (W),MATCH_ODDS,6257.83,OPEN,True,8839001,8839000,58805,2,94.1,1.97,11.07,1.94,214.28,4.6,23.85,4.5,18.64,4.4,44.91,3.4,18.18,3.35,104.65,3.3,258.3
1.253524155,2026-02-07T09:28:38.102856+00:00,35215487,2026-02-07T08:30:00+00:00,Melbourne Victory (W),Newcastle Jets (W),MATCH_ODDS,6067.64,OPEN,True,8839001,8839000,58805,2,77.03,1.99,15.24,1.97,31.62,4.6,23.24,4.5,18.64,4.4,44.91,3.35,100.65,3.3,51.52,3.25,249.57
1.253524155,2026-02-07T09:29:38.389545+00:00,35215487,2026-02-07T08:30:00+00:00,Melbourne Victory (W),Newcastle Jets (W),MATCH_ODDS,6567.54,OPEN,True,8839001,8839000,58805,1.94,148.57,1.92,66.37,1.91,87.63,4.5,26.49,4.4,44.91,4.3,12,3.4,93.23,3.35,17.76,3.3,221.47
1.253538005,2026-02-07T08:00:08.475017+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,1453.78,OPEN,False,13203072,9130100,58805,2.98,16.21,2.96,26,2.94,27,2.78,87.55,2.74,49.99,2.72,34,3.1,14.14,3.05,86.01,3,125.6
1.253538005,2026-02-07T08:01:08.814397+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,1538.4,OPEN,False,13203072,9130100,58805,2.92,28,2.9,89.22,2.88,32,2.82,80.29,2.8,37.11,2.78,51.03,3.1,10.95,3.05,76.73,3,29.56
1.253538005,2026-02-07T08:02:09.155231+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,1454.48,OPEN,False,13203072,9130100,58805,3,22,2.98,16.21,2.96,28.05,2.78,30.5,2.76,66.48,2.74,62.89,3.1,14.14,3.05,85.31,3,126.31
1.253538005,2026-02-07T08:03:09.466585+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,1538.4,OPEN,False,13203072,9130100,58805,2.9,111.22,2.88,32,2.86,31,2.86,68.37,2.84,173.06,2.82,34.04,3.1,20.24,3.05,76.73,3,194.28
1.253538005,2026-02-07T08:04:09.785849+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,1538.4,OPEN,False,13203072,9130100,58805,2.9,111.22,2.88,32,2.86,31,2.86,37.9,2.84,121.47,2.82,36.83,3.1,19.95,3.05,76.73,3,118.4
1.253538005,2026-02-07T08:05:10.092925+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,1538.4,OPEN,False,13203072,9130100,58805,2.9,105.22,2.88,32,2.86,31,2.88,91.13,2.86,64.93,2.84,114.46,3.1,20.24,3.05,76.73,3,182.72
1.253538005,2026-02-07T08:06:10.404208+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,1538.4,OPEN,False,13203072,9130100,58805,2.9,111.22,2.88,32,2.86,31,2.86,68.37,2.84,173.06,2.82,36.48,3.1,20.24,3.05,76.73,3,182.72
1.253538005,2026-02-07T08:07:10.720071+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,1538.4,OPEN,False,13203072,9130100,58805,2.9,105.22,2.88,32,2.86,31,2.88,95.26,2.86,64.93,2.84,114.46,3.1,23.47,3.05,76.73,3,182.72
1.253538005,2026-02-07T08:08:11.055838+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,1538.4,OPEN,False,13203072,9130100,58805,2.9,105.22,2.88,32,2.86,31,2.88,95.26,2.86,64.93,2.84,114.46,3.1,23.47,3.05,76.73,3,182.72
1.253538005,2026-02-07T08:09:11.406971+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,1595.26,OPEN,False,13203072,9130100,58805,2.9,105.22,2.88,65.03,2.86,125.5,2.88,172.82,2.86,67.83,2.84,75.91,3.05,1086.35,3,184.7,2.96,25.43
1.253538005,2026-02-07T08:10:11.735149+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,1595.26,OPEN,False,13203072,9130100,58805,2.9,105.22,2.88,65.03,2.86,125.5,2.88,172.82,2.86,67.83,2.84,75.91,3.05,1086.35,3,184.7,2.96,25.43
1.253538005,2026-02-07T08:11:12.086672+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,4456.4,OPEN,False,13203072,9130100,58805,2.92,33.08,2.9,170.39,2.88,47.45,2.9,105.54,2.88,16.17,2.86,212.89,3.05,1086.35,3,179.26,2.96,25.43
1.253538005,2026-02-07T08:12:12.407515+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,4456.4,OPEN,False,13203072,9130100,58805,2.92,33.08,2.9,170.39,2.88,47.45,2.9,105.54,2.88,16.17,2.86,212.89,3.05,1086.35,3,179.26,2.96,25.43
1.253538005,2026-02-07T08:13:12.710800+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,4458.4,OPEN,False,13203072,9130100,58805,2.92,53.32,2.9,170.39,2.88,47.45,2.92,12.82,2.9,100.86,2.88,16.17,3.05,1087.35,3,183.26,2.96,25.43
1.253538005,2026-02-07T08:14:13.067996+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,4462.36,OPEN,False,13203072,9130100,58805,2.92,30.62,2.9,170.39,2.88,63.3,2.92,54.06,2.9,162.74,2.88,76.63,3.05,1087.35,3,208.18,2.96,25.43
1.253538005,2026-02-07T08:15:13.392349+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,4462.36,OPEN,False,13203072,9130100,58805,2.92,30.62,2.9,170.39,2.88,63.3,2.92,54.06,2.9,162.74,2.88,76.63,3.05,1087.35,3,208.18,2.96,25.43
1.253538005,2026-02-07T08:16:13.722092+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,4462.36,OPEN,False,13203072,9130100,58805,2.92,55.84,2.9,170.39,2.88,47.45,2.92,59.33,2.9,162.74,2.88,76.63,3.05,1087.35,3,208.05,2.96,25.43
1.253538005,2026-02-07T08:17:14.059439+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,4462.36,OPEN,False,13203072,9130100,58805,2.92,55.84,2.9,170.39,2.88,47.45,2.92,59.33,2.9,162.74,2.88,76.63,3.05,1087.35,3,208.05,2.96,25.43
1.253538005,2026-02-07T08:18:14.399244+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,4462.69,OPEN,False,13203072,9130100,58805,2.92,55.84,2.9,170.39,2.88,47.45,2.92,59.33,2.9,162.74,2.88,76.63,3.05,1087.35,3,208.05,2.96,25.43
1.253538005,2026-02-07T08:19:14.746647+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,4462.69,OPEN,False,13203072,9130100,58805,2.92,55.84,2.9,170.39,2.88,47.45,2.92,59.33,2.9,162.74,2.88,76.63,3.05,1087.35,3,208.05,2.96,25.43
1.253538005,2026-02-07T08:20:15.147505+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,4462.97,OPEN,False,13203072,9130100,58805,2.92,55.7,2.9,140.39,2.88,47.45,2.92,59.33,2.9,164.81,2.88,47.17,3.05,1184.84,3,120.53,2.96,25.43
1.253538005,2026-02-07T08:21:15.487732+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,4513.34,OPEN,False,13203072,9130100,58805,2.92,55.35,2.9,171.39,2.88,47.45,2.92,34.22,2.9,93.43,2.88,16.17,3.05,1184.84,3,108.79,2.96,25.43
1.253538005,2026-02-07T08:22:15.815860+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,4684.7,OPEN,False,13203072,9130100,58805,2.9,79.36,2.88,63.62,2.86,204.08,2.92,203.13,2.9,106,2.88,38.05,3.05,1183.84,3,31.86,2.96,178.05
1.253538005,2026-02-07T08:23:16.179238+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,4682.7,OPEN,False,13203072,9130100,58805,2.9,79.36,2.88,63.62,2.86,101.81,2.92,215.8,2.9,106,2.88,38.05,3.05,1184.84,3,31.86,2.96,81.07
1.253538005,2026-02-07T08:24:16.522866+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,4687.1,OPEN,False,13203072,9130100,58805,2.9,78.12,2.88,63.62,2.86,204.08,2.92,206.93,2.9,106,2.88,38.05,3.05,1183.84,3,30.66,2.96,179.27
1.253538005,2026-02-07T08:25:16.856147+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,4687.1,OPEN,False,13203072,9130100,58805,2.9,78.12,2.88,63.62,2.86,204.08,2.92,206.93,2.9,106,2.88,38.05,3.05,1183.84,3,30.66,2.96,179.27
1.253538005,2026-02-07T08:26:17.224410+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,4687.1,OPEN,False,13203072,9130100,58805,2.9,78.12,2.88,63.62,2.86,204.08,2.92,206.93,2.9,106,2.88,38.05,3.05,1183.84,3,30.66,2.96,179.27
1.253538005,2026-02-07T08:27:17.551324+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,4687.92,OPEN,False,13203072,9130100,58805,2.9,78.12,2.88,63.62,2.86,204.08,2.92,206.87,2.9,131,2.88,38.05,3.05,1183.49,3,30.66,2.96,184.49
1.253538005,2026-02-07T08:28:17.890150+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,4759.92,OPEN,False,13203072,9130100,58805,2.9,78.12,2.88,63.62,2.86,204.08,2.92,205.87,2.9,155.31,2.88,38.05,3.05,1183.49,3,30.66,2.96,184.49
1.253538005,2026-02-07T08:29:18.276773+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,4814.52,OPEN,False,13203072,9130100,58805,2.9,77.39,2.88,31.62,2.86,204.08,2.92,120.6,2.9,267.9,2.88,38.05,3.05,1129.65,3,29.96,2.96,100.35
1.253538005,2026-02-07T08:30:18.632678+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,4831.98,OPEN,False,13203072,9130100,58805,2.88,16.72,2.86,118.98,2.84,138.07,2.92,121.62,2.9,174.11,2.86,137.61,3.05,1133.86,3,21.09,2.96,93.23
1.253538005,2026-02-07T08:31:18.982950+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,4850.42,OPEN,True,13203072,9130100,58805,2.8,11.53,2.78,10.61,2.76,97.55,2.9,18.68,2.88,52.57,2.84,51.07,3.05,216.22,3,109.05,2.98,77.48
1.253538005,2026-02-07T08:32:19.295629+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,4850.42,OPEN,True,13203072,9130100,58805,2.78,22.21,2.76,97.55,2.74,86.93,2.9,14.29,2.88,57.01,2.86,22.95,3.1,12.67,3.05,216.22,3,185.99
1.253538005,2026-02-07T08:33:19.618934+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,4855.72,OPEN,True,13203072,9130100,58805,2.82,79.08,2.8,97.21,2.78,113.01,2.92,133.96,2.9,69.25,2.88,411.42,3.1,110.17,3.05,315.03,3,255.5
1.253538005,2026-02-07T08:34:19.978785+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,4977.78,OPEN,True,13203072,9130100,58805,2.8,59.31,2.78,84.37,2.76,149.95,2.94,234.1,2.92,254.4,2.9,240.28,3.1,185.48,3.05,250.63,3,185.6
1.253538005,2026-02-07T08:35:20.304219+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,4977.8,OPEN,True,13203072,9130100,58805,2.78,75.96,2.76,159.73,2.74,313.03,2.96,20.46,2.94,265.36,2.92,301.51,3.1,247.92,3.05,405.12,3,201.33
1.253538005,2026-02-07T08:36:20.611127+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,5218.51,OPEN,True,13203072,9130100,58805,2.78,59.16,2.76,64,2.74,133.21,3,46.19,2.98,258.53,2.96,467.1,3.15,55.63,3.1,138.58,3.05,281.49
1.253538005,2026-02-07T08:37:20.966713+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,5131.07,OPEN,True,13203072,9130100,58805,2.8,14.27,2.78,72.71,2.76,71.75,2.96,348.15,2.94,86.73,2.92,48,3.1,117.67,3.05,305.2,3,292.83
1.253538005,2026-02-07T08:38:21.330952+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,6500.17,OPEN,True,13203072,9130100,58805,2.82,241.05,2.8,206.59,2.78,199.48,2.92,17.67,2.9,151.94,2.88,162.78,3.1,117.4,3.05,255.21,3,260.22
1.253538005,2026-02-07T08:39:21.738776+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,6500.17,OPEN,True,13203072,9130100,58805,2.82,241.05,2.8,206.59,2.78,199.48,2.92,17.67,2.9,151.94,2.88,162.78,3.1,117.4,3.05,255.21,3,260.22
1.253538005,2026-02-07T08:40:22.118450+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,6743.28,OPEN,True,13203072,9130100,58805,2.82,364.81,2.8,321.96,2.78,200.04,2.94,61.64,2.92,137.77,2.9,447.56,3.1,401.38,3.05,216.81,3,299.71
1.253538005,2026-02-07T08:41:22.501746+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,6743.28,OPEN,True,13203072,9130100,58805,2.84,99.08,2.82,332.55,2.8,405.63,2.94,11.11,2.92,100.58,2.9,74.49,3.1,113.4,3.05,263.35,3,240.36
1.253538005,2026-02-07T08:42:22.870988+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,7061.52,OPEN,True,13203072,9130100,58805,2.68,13.7,2.66,11.33,2.64,313.33,3.1,163.54,3.05,674.15,3,955.72,3.1,208.73,3.05,95.91,3,423.7
1.253538005,2026-02-07T08:43:23.209152+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,7056.47,OPEN,True,13203072,9130100,58805,2.7,20.38,2.68,126,2.66,330.59,3.1,73.09,3.05,613.28,3,1048.12,3.05,95.91,3,225.18,2.98,269.32
1.253538005,2026-02-07T08:44:23.562554+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,7207.83,OPEN,True,13203072,9130100,58805,2.56,183.44,2.54,236.65,2.52,295.53,3.2,498.35,3.15,888.78,3.1,978.31,3.15,161.17,3.1,501.24,3.05,198.34
1.253538005,2026-02-07T08:45:23.918817+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,7218.42,OPEN,True,13203072,9130100,58805,2.56,26.61,2.54,228.19,2.52,207.04,3.25,158.21,3.2,384.88,3.15,724.08,3.15,161.17,3.1,462.2,3.05,24.8
1.253538005,2026-02-07T08:46:24.307629+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,7218.42,OPEN,True,13203072,9130100,58805,2.56,26.61,2.54,228.19,2.52,207.04,3.25,158.21,3.2,384.88,3.15,724.08,3.15,161.17,3.1,462.2,3.05,24.8
1.253538005,2026-02-07T08:47:24.602324+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,7248.45,OPEN,True,13203072,9130100,58805,2.52,83.29,2.5,10.65,2.48,109.13,3.3,11.88,3.25,354.25,3.2,563.37,3.1,436.67,3.05,47.47,3,49
1.253538005,2026-02-07T08:48:24.960462+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,7246.8,OPEN,True,13203072,9130100,58805,2.56,180.76,2.54,237.43,2.52,322.47,3.2,360.1,3.15,610.83,3.1,1319.8,3.1,464.58,3.05,201.24,3,312.21
1.253538005,2026-02-07T08:49:25.354492+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,7248.45,OPEN,True,13203072,9130100,58805,2.56,141,2.54,165.12,2.52,246.27,3.25,94.28,3.2,507.72,3.15,676.85,3.1,464.58,3.05,112.41,3,151.75
1.253538005,2026-02-07T08:50:25.700354+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,7366.45,OPEN,True,13203072,9130100,58805,2.48,149,2.46,169,2.44,533.82,3.4,182.88,3.35,503.03,3.3,522.14,3.1,181.7,3.05,334.13,3,212.03
1.253538005,2026-02-07T08:51:26.029605+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,7439.01,OPEN,True,13203072,9130100,58805,2.48,27.26,2.46,20.92,2.44,126.37,3.5,61.96,3.45,191.27,3.4,211.91,3.05,393.7,3,198.32,2.98,308.44
1.253538005,2026-02-07T08:52:26.375374+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,7366.45,OPEN,True,13203072,9130100,58805,2.48,187.58,2.46,169,2.44,540.47,3.4,182.88,3.35,503.03,3.3,522.14,3.1,181.7,3.05,334.13,3,212.03
1.253538005,2026-02-07T08:53:26.740301+00:00,35219998,2026-02-07T08:30:00+00:00,Bhayangkara FC,Pusamania Borneo FC,MATCH_ODDS,7439.01,OPEN,True,13203072,9130100,58805,2.48,27.26,2.46,47.65,2.44,135.24,3.45,254.12,3.4,218.28,3.35,400.2,3.05,324.65,3,194.53,2.98,303.21
