timestamp,marketId,selectionId,price,sizeTraded
1770136545389,1.253527560,20182453,9.80,30.00
1770136545389,1.253527560,20182453,9.60,1.32
1770136545389,1.253527560,20182453,3.75,3.26
1770136545389,1.253527560,20182453,3.85,4.44
1770136545389,1.253527560,20182453,3.55,49.58
1770136545389,1.253527560,20182453,3.25,18.53
1770136545389,1.253527560,20182453,3.15,22.78
1770136545389,1.253527560,20182453,3.20,2.50
1770136545389,1.253527560,20182453,3.70,8.00
1770136545391,1.253527560,58805,1.74,9.23
1770136545391,1.253527560,58805,1.73,1.92
1770136545391,1.253527560,58805,1.68,20.14
1770136545391,1.253527560,58805,1.77,4.68
1770136545391,1.253527560,58805,1.90,3.30
1770136545391,1.253527560,58805,2.00,10.21
1770136545391,1.253527560,58805,1.99,0.95
1770136545391,1.253527560,58805,2.02,13.09
1770136545391,1.253527560,58805,1.54,3.70
1770136545391,1.253527560,58805,1.55,46.56
1770136545391,1.253527560,58805,1.56,8.62
1770136545391,1.253527560,58805,6.80,17.90
1770136545391,1.253527560,58805,7.00,5.18
1770136545391,1.253527560,58805,6.20,21.03
1770136545391,1.253527560,58805,6.00,11.57
1770136545391,1.253527560,58805,5.90,6.60
1770136545391,1.253527560,58805,5.70,18.00
1770136545391,1.253527560,58805,5.80,8.00
1770136545391,1.253527560,58805,5.60,19.54
1770136545391,1.253527560,58805,5.50,3.72
1770136545391,1.253527560,58805,5.40,21.69
1770136545391,1.253527560,58805,3.50,22.53
1770136545391,1.253527560,58805,4.90,31.26
1770136545391,1.253527560,58805,5.30,32.41
1770136545391,1.253527560,58805,5.00,23.20
1770136545391,1.253527560,58805,5.10,9.72
1770136545391,1.253527560,58805,3.40,23.26
1770136545391,1.253527560,58805,3.45,13.04
1770136545391,1.253527560,58805,3.35,10.20
1770136545391,1.253527560,58805,3.55,9.70
1770136545391,1.253527560,58805,3.30,5.86
1770136545393,1.253535709,58805,3.75,29.19
1770136545393,1.253535709,58805,3.65,35.48
1770136545393,1.253535709,58805,3.80,10.44
1770136545393,1.253535709,58805,3.70,31.99
